student_id,avg_job_rate,total_special_time,early_bird_rate,night_owl_rate,lib_visit_count,procrastination_index,delay_stability,avg_job_rate_scaled,total_special_time_scaled,early_bird_rate_scaled,night_owl_rate_scaled,procrastination_index_scaled,delay_stability_scaled,final_score,overall_rank_pct,target_label,diagnostic_report
pjxxxxbj989,0.0,8027,0.3860103626943005,0.07772020725388601,772.0,0.5352719912776354,0.2836924826769178,0.0,-0.8976558646364284,2.4706414273691575,3.1967356150673933,0.0,0.0,1.572985562732729,0.8328,主动学习型,"【综合画像：主动学习型】（综合学习投入度居全校前 16.7%）
诊断归因：该生综合学习投入位于全校前20%，具有高度的内在自驱力。 具备良好的早起自律习惯（早鸟型）。 任务响应迅速，不拖沓，学习状态极佳。"
pjxxxxbj995,0.0,1552,0.0,0.0,0.0,0.5352719912776354,0.2836924826769178,0.0,-0.9670235749497713,-0.4536181586933362,-0.35574545007544334,0.0,0.0,-1.4206417336431074,0.2012,普通型,"【综合画像：普通型】（综合学习投入度居全校前 79.9%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxxxxbj997,0.0,3001,0.0,0.0,0.0,0.5352719912776354,0.2836924826769178,0.0,-0.951500206263434,-0.4536181586933362,-0.35574545007544334,0.0,0.0,-1.4051183649567702,0.206,普通型,"【综合画像：普通型】（综合学习投入度居全校前 79.4%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxxztbj990,0.0,133333,0.0,0.0,0.0,0.6336482959924422,0.3419828759629722,0.0,0.4447673490351931,-0.4536181586933362,-0.35574545007544334,0.9876616615319782,1.334354914772226,-0.9965124711901213,0.31,普通型,"【综合画像：普通型】（综合学习投入度居全校前 69.0%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 但作业提交存在相对滞后、压哨拖延情况，内在驱动力偶有松懈。"
pjxxztbj994,0.0,98202,0.0,0.0,0.0,0.5783927278273681,0.33588888991282273,0.0,0.06840332880074514,-0.4536181586933362,-0.35574545007544334,0.43291622337977054,1.1948543937058194,-0.8181310532723616,0.342,普通型,"【综合画像：普通型】（综合学习投入度居全校前 65.8%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxxztbj995,0.0,116161,0.364,0.012,250.0,0.5611245890019732,0.2665093330297337,0.0,0.2608009673362395,2.303899753253809,0.19275762638261063,0.2595505055547606,-0.3933481812426249,2.3051502150352876,0.8968,主动学习型,"【综合画像：主动学习型】（综合学习投入度居全校前 10.3%）
诊断归因：该生综合学习投入位于全校前20%，具有高度的内在自驱力。 具备良好的早起自律习惯（早鸟型）。 任务响应迅速，不拖沓，学习状态极佳。"
pjxxztbj998,0.0,112958,0.0,0.0,0.0,0.6822139148559712,0.2810620870948047,0.0,0.22648671619590935,-0.4536181586933362,-0.35574545007544334,1.4752424866009466,-0.060213717474222966,-1.7023739290983735,0.1328,被动应付型,"【综合画像：被动应付型】（综合学习投入度居全校前 86.7%）
诊断归因：该生综合学习投入位于全校后20%，内在驱动力呈现不足迹象。 拖延指数显著偏高，习惯性在班级倒数区间提交作业，呈现'死线驱动'特征。 线下晨读习惯缺失且线上任务参与度低于平均水平，存在学业边缘化风险。"
pjxxztfj972,0.0,0,0.0,0.0,0.0,0.5352719912776354,0.2836924826769178,0.0,-0.9836503991051857,-0.4536181586933362,-0.35574545007544334,0.0,0.0,-1.437268557798522,0.1848,被动应付型,"【综合画像：被动应付型】（综合学习投入度居全校前 81.5%）
诊断归因：该生综合学习投入位于全校后20%，内在驱动力呈现不足迹象。 线下晨读习惯缺失且线上任务参与度低于平均水平，存在学业边缘化风险。"
pjxxztfj975,0.0,0,0.0,0.0,0.0,0.5352719912776354,0.2836924826769178,0.0,-0.9836503991051857,-0.4536181586933362,-0.35574545007544334,0.0,0.0,-1.437268557798522,0.1848,被动应付型,"【综合画像：被动应付型】（综合学习投入度居全校前 81.5%）
诊断归因：该生综合学习投入位于全校后20%，内在驱动力呈现不足迹象。 线下晨读习惯缺失且线上任务参与度低于平均水平，存在学业边缘化风险。"
pjxxztfj982,0.0,0,0.0,0.0,0.0,0.5352719912776354,0.2836924826769178,0.0,-0.9836503991051857,-0.4536181586933362,-0.35574545007544334,0.0,0.0,-1.437268557798522,0.1848,被动应付型,"【综合画像：被动应付型】（综合学习投入度居全校前 81.5%）
诊断归因：该生综合学习投入位于全校后20%，内在驱动力呈现不足迹象。 线下晨读习惯缺失且线上任务参与度低于平均水平，存在学业边缘化风险。"
pjxxztfj986,0.0,0,0.0,0.0,0.0,0.5352719912776354,0.2836924826769178,0.0,-0.9836503991051857,-0.4536181586933362,-0.35574545007544334,0.0,0.0,-1.437268557798522,0.1848,被动应付型,"【综合画像：被动应付型】（综合学习投入度居全校前 81.5%）
诊断归因：该生综合学习投入位于全校后20%，内在驱动力呈现不足迹象。 线下晨读习惯缺失且线上任务参与度低于平均水平，存在学业边缘化风险。"
pjxxztfj988,0.0,0,0.0,0.0,0.0,0.5352719912776354,0.2836924826769178,0.0,-0.9836503991051857,-0.4536181586933362,-0.35574545007544334,0.0,0.0,-1.437268557798522,0.1848,被动应付型,"【综合画像：被动应付型】（综合学习投入度居全校前 81.5%）
诊断归因：该生综合学习投入位于全校后20%，内在驱动力呈现不足迹象。 线下晨读习惯缺失且线上任务参与度低于平均水平，存在学业边缘化风险。"
pjxxztfj991,0.0,0,0.0,0.0,0.0,0.5352719912776354,0.2836924826769178,0.0,-0.9836503991051857,-0.4536181586933362,-0.35574545007544334,0.0,0.0,-1.437268557798522,0.1848,被动应付型,"【综合画像：被动应付型】（综合学习投入度居全校前 81.5%）
诊断归因：该生综合学习投入位于全校后20%，内在驱动力呈现不足迹象。 线下晨读习惯缺失且线上任务参与度低于平均水平，存在学业边缘化风险。"
pjxxztfj992,0.0,0,0.0,0.0,0.0,0.5352719912776354,0.2836924826769178,0.0,-0.9836503991051857,-0.4536181586933362,-0.35574545007544334,0.0,0.0,-1.437268557798522,0.1848,被动应付型,"【综合画像：被动应付型】（综合学习投入度居全校前 81.5%）
诊断归因：该生综合学习投入位于全校后20%，内在驱动力呈现不足迹象。 线下晨读习惯缺失且线上任务参与度低于平均水平，存在学业边缘化风险。"
pjxxztfj995,0.0,0,0.0,0.0,0.0,0.5352719912776354,0.2836924826769178,0.0,-0.9836503991051857,-0.4536181586933362,-0.35574545007544334,0.0,0.0,-1.437268557798522,0.1848,被动应付型,"【综合画像：被动应付型】（综合学习投入度居全校前 81.5%）
诊断归因：该生综合学习投入位于全校后20%，内在驱动力呈现不足迹象。 线下晨读习惯缺失且线上任务参与度低于平均水平，存在学业边缘化风险。"
pjxxztfj997,0.0,0,0.0,0.0,0.0,0.5352719912776354,0.2836924826769178,0.0,-0.9836503991051857,-0.4536181586933362,-0.35574545007544334,0.0,0.0,-1.437268557798522,0.1848,被动应付型,"【综合画像：被动应付型】（综合学习投入度居全校前 81.5%）
诊断归因：该生综合学习投入位于全校后20%，内在驱动力呈现不足迹象。 线下晨读习惯缺失且线上任务参与度低于平均水平，存在学业边缘化风险。"
pjxxzxbj995,0.0,56897,0.0,0.0,0.0,0.43870642974115265,0.30273908126256993,0.0,-0.374103740618966,-0.4536181586933362,-0.35574545007544334,-0.9694824707065463,0.43600533466530883,0.14176057139424403,0.5944,普通型,"【综合画像：普通型】（综合学习投入度居全校前 40.6%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxxzxbj998,0.0,86482,0.0,0.0,0.0,0.4853488454029255,0.34390281068264095,0.0,-0.05715490515637905,-0.4536181586933362,-0.35574545007544334,-0.5012098934439639,1.3783051128204644,-0.009563170405751276,0.5584,普通型,"【综合画像：普通型】（综合学习投入度居全校前 44.2%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxxzxkj978,0.0,44667,0.0,0.0,0.0,0.6628531150610459,0.33183064642959714,0.0,-0.505125686122006,-0.4536181586933362,-0.35574545007544334,1.2808672277469135,1.1019550867718249,-2.239611072562256,0.068,被动应付型,"【综合画像：被动应付型】（综合学习投入度居全校前 93.2%）
诊断归因：该生综合学习投入位于全校后20%，内在驱动力呈现不足迹象。 拖延指数显著偏高，习惯性在班级倒数区间提交作业，呈现'死线驱动'特征。 线下晨读习惯缺失且线上任务参与度低于平均水平，存在学业边缘化风险。"
pjxxzxkj979,0.0,18786,0.0,0.0,0.0,0.5649748071598768,0.3191998071749643,0.0,-0.7823929773373927,-0.4536181586933362,-0.35574545007544334,0.2982052697697795,0.8128161483123124,-1.5342164058005083,0.1584,被动应付型,"【综合画像：被动应付型】（综合学习投入度居全校前 84.2%）
诊断归因：该生综合学习投入位于全校后20%，内在驱动力呈现不足迹象。 线下晨读习惯缺失且线上任务参与度低于平均水平，存在学业边缘化风险。"
pjxxzxkj981,0.0,177922,0.0,0.0,0.0,0.5296837204765044,0.31725962160502447,0.0,0.9224564355466445,-0.4536181586933362,-0.35574545007544334,-0.056104168992078,0.7684023777941646,0.5249424458453863,0.6728,普通型,"【综合画像：普通型】（综合学习投入度居全校前 32.7%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxxzxkj983,0.0,153486,0.0,0.0,0.0,0.7098336801154607,0.18227889891635216,0.0,0.6606696603780193,-0.4536181586933362,-0.35574545007544334,1.7525346996637614,-2.321509708323592,-1.5454831979790784,0.1548,被动应付型,"【综合画像：被动应付型】（综合学习投入度居全校前 84.5%）
诊断归因：该生综合学习投入位于全校后20%，内在驱动力呈现不足迹象。 拖延指数显著偏高，习惯性在班级倒数区间提交作业，呈现'死线驱动'特征。 线下晨读习惯缺失且线上任务参与度低于平均水平，存在学业边缘化风险。"
pjxxzxkj987,0.0,219677,0.23809523809523808,0.12380952380952381,105.0,0.5303545968192066,0.25014019261804926,0.0,1.3697844269186343,1.3500958077817717,5.303413275285431,-0.04936881899863528,-0.7680624648079988,2.7692490536990415,0.9296,主动学习型,"【综合画像：主动学习型】（综合学习投入度居全校前 7.0%）
诊断归因：该生综合学习投入位于全校前20%，具有高度的内在自驱力。 具备良好的早起自律习惯（早鸟型）。 任务响应迅速，不拖沓，学习状态极佳。"
pjxxzxkj990,0.0,98953,0.0,0.0,0.0,0.5686126215889103,0.2712925043957945,0.0,0.07644891188110352,-0.4536181586933362,-0.35574545007544334,0.3347275792196027,-0.2838541829918359,-0.7118968260318355,0.3696,普通型,"【综合画像：普通型】（综合学习投入度居全校前 63.0%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxxzxkj991,0.0,179929,0.0,0.0,0.0,0.4802850117851625,0.23773776172966404,0.0,0.9439577474538073,-0.4536181586933362,-0.35574545007544334,-0.5520489073624095,-1.0519727916748272,1.0423884961228806,0.766,普通型,"【综合画像：普通型】（综合学习投入度居全校前 23.4%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxxzxkj995,0.0,147930,0.0,0.0,0.0,0.46171870623866806,0.3233162623681113,0.0,0.6011473440072188,-0.4536181586933362,-0.35574545007544334,-0.7384477382365792,0.9070480089803279,0.8859769235504618,0.7412,普通型,"【综合画像：普通型】（综合学习投入度居全校前 25.9%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxxzxkj997,0.0,71585,0.0,0.0,0.0,0.5686304120789133,0.333288579506415,0.0,-0.21674884809659056,-0.4536181586933362,-0.35574545007544334,0.3349061891497756,1.1353293712257664,-1.0052731959397023,0.3088,普通型,"【综合画像：普通型】（综合学习投入度居全校前 69.1%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxxzxkj998,0.0,122081,0.0,0.0,0.0,0.6324402900896404,0.2846411847274331,0.0,0.3242228739084387,-0.4536181586933362,-0.35574545007544334,0.975533729703674,0.02171721912300796,-1.1049290144885715,0.2812,普通型,"【综合画像：普通型】（综合学习投入度居全校前 71.9%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 但作业提交存在相对滞后、压哨拖延情况，内在驱动力偶有松懈。"
pjxyqwbj001,0.0,104185,0.0,0.0,0.0,0.5665449178894557,0.3090162623993095,0.0,0.1325001644462634,-0.4536181586933362,-0.35574545007544334,0.31396859993816395,0.5796994672408027,-0.6350865941852368,0.392,普通型,"【综合画像：普通型】（综合学习投入度居全校前 60.8%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj002,0.0,16940,0.0,0.0,0.0,0.4011980758062513,0.3197570058073395,0.0,-0.8021694705016291,-0.4536181586933362,-0.35574545007544334,-1.3460524514155126,0.8255712644077818,0.09026482222054732,0.5816,普通型,"【综合画像：普通型】（综合学习投入度居全校前 41.8%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj003,0.0,11644,0.0,0.0,0.0,0.4928108203321976,0.3360917874153787,0.0,-0.858906365300002,-0.4536181586933362,-0.35574545007544334,-0.42629442901052933,1.1994990231973715,-0.886230094982809,0.3308,普通型,"【综合画像：普通型】（综合学习投入度居全校前 66.9%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj004,0.0,76513,0.0,0.0,0.0,0.41393640951328753,0.27464132157527305,0.0,-0.16395439613919227,-0.4536181586933362,-0.35574545007544334,-1.218164299174858,-0.20719471287671617,0.6005917443423295,0.6904,普通型,"【综合画像：普通型】（综合学习投入度居全校前 31.0%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj006,0.0,224574,0.0,0.0,0.0,0.5123142342345238,0.22829051100963182,0.0,1.42224677091932,-0.4536181586933362,-0.35574545007544334,-0.23048737734132663,-1.2682345926116951,1.1991159895673105,0.782,普通型,"【综合画像：普通型】（综合学习投入度居全校前 21.8%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj007,0.0,149557,0.0,0.0,0.0,0.6741168813387095,0.2808073099874303,0.0,0.6185776551546797,-0.4536181586933362,-0.35574545007544334,1.3939512691647717,-0.0660459492748922,-1.2289917727034283,0.2492,普通型,"【综合画像：普通型】（综合学习投入度居全校前 75.1%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 但作业提交存在相对滞后、压哨拖延情况，内在驱动力偶有松懈。"
pjxyqwbj013,0.0,48567,0.0,0.0,0.0,0.48502808837033434,0.25250639687516524,0.0,-0.46334436253559097,-0.4536181586933362,-0.35574545007544334,-0.5044301752453129,-0.7138964847580229,-0.4125323459836143,0.4508,普通型,"【综合画像：普通型】（综合学习投入度居全校前 54.9%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj015,0.0,34552,0.0,0.0,0.0,0.41390303637527487,0.24165791712768422,0.0,-0.6134892984493363,-0.4536181586933362,-0.35574545007544334,-1.218499353119359,-0.9622345290360923,0.15139189597668645,0.5956,普通型,"【综合画像：普通型】（综合学习投入度居全校前 40.4%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj016,0.0,69222,0.0,0.0,0.0,0.48495370694605916,0.28866074002611497,0.0,-0.2420640449260005,-0.4536181586933362,-0.35574545007544334,-0.5051769371947448,0.11373089523038937,-0.19050526642459198,0.5092,普通型,"【综合画像：普通型】（综合学习投入度居全校前 49.1%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj018,0.0,24971,0.0,0.0,0.0,0.5057128673703605,0.18833632210385878,0.0,-0.7161320833932959,-0.4536181586933362,-0.35574545007544334,-0.29676265556348563,-2.182846166263764,-0.8729875865231465,0.3348,普通型,"【综合画像：普通型】（综合学习投入度居全校前 66.5%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj020,0.0,32210,0.0,0.0,0.0,0.45299100890764216,0.3261416005692573,0.0,-0.6385795189209732,-0.4536181586933362,-0.35574545007544334,-0.8260705867700618,0.9717242566785027,-0.26612709084424757,0.4916,普通型,"【综合画像：普通型】（综合学习投入度居全校前 50.8%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj022,0.0,47651,0.0,0.0,3.0,0.559766299421916,0.30287225240062066,0.0,-0.47315761699845155,-0.4536181586933362,-0.35574545007544334,0.24591378127069755,0.43905382263298753,-1.1726895569624853,0.2628,普通型,"【综合画像：普通型】（综合学习投入度居全校前 73.7%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj023,0.0,202368,0.0,0.0,0.0,0.5134333394208369,0.3256859846397106,0.0,1.1843503423142092,-0.4536181586933362,-0.35574545007544334,-0.21925197577844727,0.961294521681594,0.9499841593993202,0.7512,普通型,"【综合画像：普通型】（综合学习投入度居全校前 24.9%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj027,0.0,21692,0.0,0.0,0.0,0.46316411897474546,0.20763224739979994,0.0,-0.7512605346855664,-0.4536181586933362,-0.35574545007544334,-0.7239363297358,-1.7411333675979033,-0.4809423636431026,0.4296,普通型,"【综合画像：普通型】（综合学习投入度居全校前 57.0%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj031,0.0,76025,0.0,0.0,0.0,0.41892459444083635,0.2903163517897992,0.0,-0.16918241816744115,-0.4536181586933362,-0.35574545007544334,-1.168084770086487,0.15163034262278316,0.5452841932257095,0.6788,普通型,"【综合画像：普通型】（综合学习投入度居全校前 32.1%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj033,0.0,80549,0.0,0.0,0.0,0.5527340879380238,0.2903312830769885,0.0,-0.12071608280719968,-0.4536181586933362,-0.35574545007544334,0.17531298264789802,0.15197214228001274,-0.749647224148434,0.3592,普通型,"【综合画像：普通型】（综合学习投入度居全校前 64.1%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj034,0.0,58148,0.0,0.0,0.0,0.482277318640955,0.3220971387273793,0.0,-0.36070157759163135,-0.4536181586933362,-0.35574545007544334,-0.532046884464944,0.8791404322765186,-0.2822728518200236,0.4856,普通型,"【综合画像：普通型】（综合学习投入度居全校前 51.4%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj035,0.0,9624,0.0,0.0,0.0,0.6108953258722843,0.2629721718524852,0.0,-0.8805469482857862,-0.4536181586933362,-0.35574545007544334,0.7592302690456509,-0.4743191292003936,-2.093395376024773,0.0828,被动应付型,"【综合画像：被动应付型】（综合学习投入度居全校前 91.7%）
诊断归因：该生综合学习投入位于全校后20%，内在驱动力呈现不足迹象。 拖延指数显著偏高，习惯性在班级倒数区间提交作业，呈现'死线驱动'特征。 线下晨读习惯缺失且线上任务参与度低于平均水平，存在学业边缘化风险。"
pjxyqwbj036,0.0,48831,0.41935483870967744,0.03225806451612903,62.0,0.35631246969154345,0.24997647596207437,0.0,-0.4605160883235875,2.7232457951628217,1.1187251855644866,-1.7966873115339141,-0.7718101856967243,4.059417018373148,0.9744,主动学习型,"【综合画像：主动学习型】（综合学习投入度居全校前 2.6%）
诊断归因：该生综合学习投入位于全校前20%，具有高度的内在自驱力。 具备良好的早起自律习惯（早鸟型）。 任务响应迅速，不拖沓，学习状态极佳。"
pjxyqwbj038,0.0,58501,0.17857142857142858,0.0,84.0,0.31386712141913203,0.2479837084059243,0.0,-0.3569198321490661,0.8991673161629948,-0.35574545007544334,-2.222822886767852,-0.8174276370921614,2.7650703707817805,0.9292,主动学习型,"【综合画像：主动学习型】（综合学习投入度居全校前 7.1%）
诊断归因：该生综合学习投入位于全校前20%，具有高度的内在自驱力。 具备良好的早起自律习惯（早鸟型）。 任务响应迅速，不拖沓，学习状态极佳。"
pjxyqwbj041,0.0,10789,0.0,0.0,0.0,0.7031035894471939,0.26344060784245077,0.0,-0.8680661170093313,-0.4536181586933362,-0.35574545007544334,1.6849670821266822,-0.4635959237075211,-3.00665135782935,0.024,被动应付型,"【综合画像：被动应付型】（综合学习投入度居全校前 97.6%）
诊断归因：该生综合学习投入位于全校后20%，内在驱动力呈现不足迹象。 拖延指数显著偏高，习惯性在班级倒数区间提交作业，呈现'死线驱动'特征。 线下晨读习惯缺失且线上任务参与度低于平均水平，存在学业边缘化风险。"
pjxyqwbj043,0.0,46059,0.0,0.0,0.0,0.5740107438986991,0.3103262121431624,0.0,-0.490212967549624,-0.4536181586933362,-0.35574545007544334,0.3889227277881009,0.6096861902714211,-1.332753854031061,0.228,普通型,"【综合画像：普通型】（综合学习投入度居全校前 77.2%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj044,0.0,68590,0.0,0.0,0.0,0.601530139618456,0.31609706294101364,0.0,-0.24883476197897852,-0.4536181586933362,-0.35574545007544334,0.6652072678480837,0.7417896586206776,-1.3676601885203983,0.2184,普通型,"【综合画像：普通型】（综合学习投入度居全校前 78.2%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 但作业提交存在相对滞后、压哨拖延情况，内在驱动力偶有松懈。"
pjxyqwbj046,0.0,123473,0.0,0.0,0.0,0.47941584216971417,0.23105631059999343,0.0,0.3391355924808207,-0.4536181586933362,-0.35574545007544334,-0.5607750483679639,-1.2049212734072259,0.44629248215544837,0.658,普通型,"【综合画像：普通型】（综合学习投入度居全校前 34.2%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj047,0.0,246790,0.0,0.0,0.0,0.5775160106532515,0.30093522631694564,0.0,1.6602503311233705,-0.4536181586933362,-0.35574545007544334,0.42411430768074326,0.3947123775150983,0.782517864749291,0.7216,普通型,"【综合画像：普通型】（综合学习投入度居全校前 27.8%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj049,0.0,55267,0.0,0.0,0.0,0.4438551293825987,0.27682896707325133,0.0,-0.3915661912461087,-0.4536181586933362,-0.35574545007544334,-0.9177914333440266,-0.15711621181597563,0.07260708340458166,0.5788,普通型,"【综合画像：普通型】（综合学习投入度居全校前 42.1%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj050,0.0,46234,0.0,0.0,0.0,0.5558202344298601,0.2969255347433466,0.0,-0.4883381645681823,-0.4536181586933362,-0.35574545007544334,0.20629675034169823,0.3029244969342223,-1.1482530736032166,0.2688,普通型,"【综合画像：普通型】（综合学习投入度居全校前 73.1%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj052,0.0,399987,0.0,0.0,4.0,0.5110585273633486,0.31660279062478675,0.0,3.301474287397223,-0.4536181586933362,-0.35574545007544334,-0.2430942092240393,0.7533665271634477,3.090950337927926,0.946,主动学习型,"【综合画像：主动学习型】（综合学习投入度居全校前 5.4%）
诊断归因：该生综合学习投入位于全校前20%，具有高度的内在自驱力。 任务响应迅速，不拖沓，学习状态极佳。"
pjxyqwbj053,0.0,52579,0.413265306122449,0.0663265306122449,588.0,0.5867666424249057,0.3028101622910796,0.0,-0.42036316504105325,2.677113940259887,2.675946724225025,0.5169872243073558,0.4376324864889976,1.7397635509114782,0.8492,主动学习型,"【综合画像：主动学习型】（综合学习投入度居全校前 15.1%）
诊断归因：该生综合学习投入位于全校前20%，具有高度的内在自驱力。 具备良好的早起自律习惯（早鸟型）。"
pjxyqwbj054,0.0,53244,0.42592592592592593,0.013888888888888888,216.0,0.49900058411525827,0.21780934500490182,0.0,-0.4132389137115748,2.7730257146676904,0.2790960736028598,-0.36415149326811735,-1.5081642719727886,2.723938294224233,0.9268,主动学习型,"【综合画像：主动学习型】（综合学习投入度居全校前 7.3%）
诊断归因：该生综合学习投入位于全校前20%，具有高度的内在自驱力。 具备良好的早起自律习惯（早鸟型）。 任务响应迅速，不拖沓，学习状态极佳。"
pjxyqwbj058,0.0,105407,0.0,0.0,0.0,0.6156860981125306,0.3565983784495402,0.0,0.14559164583667344,-0.4536181586933362,-0.35574545007544334,0.8073278478736015,1.6689257844370124,-1.1153543607302643,0.278,普通型,"【综合画像：普通型】（综合学习投入度居全校前 72.2%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 但作业提交存在相对滞后、压哨拖延情况，内在驱动力偶有松懈。"
pjxyqwbj059,0.0,82782,0.0,0.0,0.0,0.5926985026288316,0.3282940901198808,0.0,-0.09679359676400358,-0.4536181586933362,-0.35574545007544334,0.576540903640699,1.0209979851430784,-1.1269526590980388,0.2744,普通型,"【综合画像：普通型】（综合学习投入度居全校前 72.6%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 但作业提交存在相对滞后、压哨拖延情况，内在驱动力偶有松懈。"
pjxyqwbj061,0.0,19730,0.0,0.0,0.0,0.336784418640483,0.22953032903069354,0.0,-0.7722797543975014,-0.4536181586933362,-0.35574545007544334,-1.9927417110510037,-1.2398532903667734,0.7668437979601661,0.7184,普通型,"【综合画像：普通型】（综合学习投入度居全校前 28.2%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj062,0.0,168911,0.0,0.0,0.0,0.5899780361399458,0.27340092486063167,0.0,0.8259201517422379,-0.4536181586933362,-0.35574545007544334,0.5492284277315423,-0.23558926228945834,-0.1769264346826407,0.512,普通型,"【综合画像：普通型】（综合学习投入度居全校前 48.8%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 但作业提交存在相对滞后、压哨拖延情况，内在驱动力偶有松懈。"
pjxyqwbj069,0.0,42927,0.0,0.0,0.0,0.3942040689941675,0.3062352933664758,0.0,-0.5237665843374835,-0.4536181586933362,-0.35574545007544334,-1.4162696892840634,0.5160388966459084,0.4388849462532437,0.6556,普通型,"【综合画像：普通型】（综合学习投入度居全校前 34.4%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
pjxyqwbj072,0.0,131812,0.0,0.0,0.0,0.469496485339494,0.31381671740635664,0.0,0.42847263283649123,-0.4536181586933362,-0.35574545007544334,-0.6603617168921095,0.6895891140709732,0.6352161910352645,0.698,普通型,"【综合画像：普通型】（综合学习投入度居全校前 30.2%）
诊断归因：该生学习投入度保持在全体学生的常态均值区间。 线上学习任务完成度还有提升空间，建议辅导员适当督促。"
